label,Facelandmark_pts,eye_side,eyelid
259_3_1.pts,68,right,99.19486477075763
259_3_2.pts,68,left,106.04803973907298
259_3_2.pts,68,right,99.20924092990978
259_4_1.pts,68,left,107.34068147621285
259_4_1.pts,68,right,98.72535445168643
259_4_2.pts,68,left,106.96995286748624
259_4_2.pts,68,right,98.97834312854617
261_1_1.pts,68,left,97.18076897962996
261_1_1.pts,68,right,91.6732481382776
261_1_2.pts,68,left,99.1502532070784
261_1_2.pts,68,right,96.10610428439098
261_2_1.pts,68,left,106.40266461327722
261_2_1.pts,68,right,99.72560317218216
261_2_2.pts,68,left,106.99071046967373
261_2_2.pts,68,right,101.15194142284714
261_3_1.pts,68,left,105.20616009953454
261_3_1.pts,68,right,98.00144535272031
261_3_2.pts,68,left,105.34481430587316
261_3_2.pts,68,right,99.67694917861182
261_4_1.pts,68,left,103.54816047309154
261_4_1.pts,68,right,96.10841323589847
261_4_2.pts,68,left,100.8843528855634
261_4_2.pts,68,right,96.97944062646586
263_1_1.pts,68,left,95.86997516920742
263_1_1.pts,68,right,86.40833741038982
263_1_2.pts,68,left,97.4877947488813
263_1_2.pts,68,right,88.46902514942097
263_2_1.pts,68,left,96.56680541757375
263_2_1.pts,68,right,87.79563361975609
263_2_2.pts,68,left,96.78761243080415
263_2_2.pts,68,right,89.41216193825213
263_3_1.pts,68,left,94.27047025874835
263_3_1.pts,68,right,87.54109989678496
263_3_2.pts,68,left,94.92228012271116
263_3_2.pts,68,right,87.70980107924719
263_4_1.pts,68,left,94.50841182681981
263_4_1.pts,68,right,83.46112149611271
263_4_2.pts,68,left,95.74967318685161
263_4_2.pts,68,right,87.8883267752954
264_1_1.pts,68,left,109.23970087482945
264_1_1.pts,68,right,96.92591187660345
264_1_2.pts,68,left,108.8450119047977
264_1_2.pts,68,right,96.61373952727655
264_2_1.pts,68,left,111.5871005588858
264_2_1.pts,68,right,97.97545502899635
264_2_2.pts,68,left,108.17053090080091
264_2_2.pts,68,right,95.56174953763896
264_3_1.pts,68,left,109.50169746794388
264_3_1.pts,68,right,79.09186210016948
264_3_2.pts,68,left,107.98218998880223
264_3_2.pts,68,right,97.68584603177908
264_4_1.pts,68,left,112.64640958930347
264_4_1.pts,68,right,102.59910163741958
264_4_2.pts,68,left,110.16983243509888
264_4_2.pts,68,right,102.48887541595808
266_1_1.pts,68,left,98.04857251836395
266_1_1.pts,68,right,89.28729762541816
266_1_2.pts,68,left,99.13472139159363
266_1_2.pts,68,right,90.44030850849146
266_2_1.pts,68,left,97.66001694157023
266_2_1.pts,68,right,89.90481817285679
266_2_2.pts,68,left,97.58533686585409
266_2_2.pts,68,right,90.37498639080889
266_3_1.pts,68,left,95.41527878175484
266_3_1.pts,68,right,81.12619383131165
266_3_2.pts,68,left,95.21419677203843
266_3_2.pts,68,right,87.99682561904028
266_4_1.pts,68,left,95.82485241342954
266_4_1.pts,68,right,74.00386300577678
266_4_2.pts,68,left,94.92832501667885
266_4_2.pts,68,right,84.02026130063967
267_1_1.pts,68,left,110.30898228158942
267_1_1.pts,68,right,102.05607522351508
267_1_2.pts,68,left,109.67198586555477
267_1_2.pts,68,right,101.09484791383896
267_2_1.pts,68,left,108.97268951655839
267_2_1.pts,68,right,100.30979396876238
267_2_2.pts,68,left,108.55905799481779
267_2_2.pts,68,right,99.8685384294162
267_3_1.pts,68,left,106.89313301156335
267_3_1.pts,68,right,98.00669345905813
267_3_2.pts,68,left,106.15118241242325
267_3_2.pts,68,right,97.38615744450317
267_4_1.pts,68,left,109.25174269459299
267_4_1.pts,68,right,101.10429034802516
267_4_2.pts,68,left,107.9540580685702
267_4_2.pts,68,right,99.3831981454165
269_1_1.pts,68,left,104.45687286148294
269_1_1.pts,68,right,98.4626674027042
269_1_2.pts,68,left,101.52261767978379
269_1_2.pts,68,right,95.1855250119763
269_2_1.pts,68,left,102.63881648799129
269_2_1.pts,68,right,96.26755894698431
269_2_2.pts,68,left,104.11313829462428
269_2_2.pts,68,right,95.46321146985832
269_3_1.pts,68,left,103.37077084523891
269_3_1.pts,68,right,93.22909839580366
269_3_2.pts,68,left,102.54222052945364
269_3_2.pts,68,right,93.45931940169355
269_4_1.pts,68,left,103.89236578786719
269_4_1.pts,68,right,93.77833766358013
269_4_2.pts,68,left,102.97364503937136
269_4_2.pts,68,right,91.85806466167732
270_1_1.pts,68,left,108.74963992596838
270_1_1.pts,68,right,89.34435793493373
270_1_2.pts,68,left,105.5986723477673
270_1_2.pts,68,right,92.86788121962415
270_2_1.pts,68,left,105.70983910923337
270_2_1.pts,68,right,92.86759670508202
270_2_2.pts,68,left,105.00927693475998
270_2_2.pts,68,right,91.66218587427427
270_3_1.pts,68,left,106.84281299595638
270_3_1.pts,68,right,90.82275759962364
270_3_2.pts,68,left,102.69202800309718
270_3_2.pts,68,right,92.41877312372434
270_4_1.pts,68,left,103.92252392273882
270_4_1.pts,68,right,83.80947272103418
270_4_2.pts,68,left,103.1743749307991
270_4_2.pts,68,right,92.15434298034408
271_1_1.pts,68,left,95.22355022728826
271_1_1.pts,68,right,79.84851410796568
271_1_2.pts,68,left,94.70443804997264
271_1_2.pts,68,right,82.66911517476025
271_2_1.pts,68,left,91.52465456853082
271_2_1.pts,68,right,83.51615008454618
271_2_2.pts,68,left,89.60530655804438
271_2_2.pts,68,right,81.14185744594323
271_3_1.pts,68,left,89.12083809216564
271_3_1.pts,68,right,80.06238735337729
271_3_2.pts,68,left,89.241553623516
271_3_2.pts,68,right,82.6111791844784
271_4_1.pts,68,left,90.12723322830284
271_4_1.pts,68,right,80.88336313156262
271_4_2.pts,68,left,89.55829692440561
271_4_2.pts,68,right,80.36442671235547
272_1_1.pts,68,left,89.13250964092109
272_1_1.pts,68,right,83.58985020689477
272_1_2.pts,68,left,88.53668791037357
272_1_2.pts,68,right,84.43310535895003
272_2_1.pts,68,left,91.1182059183442
272_2_1.pts,68,right,84.07883397971747
272_2_2.pts,68,left,91.67614412415166
272_2_2.pts,68,right,85.59520243208081
272_3_1.pts,68,left,88.05936122740032
272_3_1.pts,68,right,84.20711478517978
272_3_2.pts,68,left,88.01398444076308
272_3_2.pts,68,right,86.05004049275955
272_4_1.pts,68,left,90.58160512365508
272_4_1.pts,68,right,75.92340962370488
272_4_2.pts,68,left,88.17409126158066
272_4_2.pts,68,right,85.67190683470541
274_1_1.pts,68,left,101.24440513979579
274_1_1.pts,68,right,96.485530376897
274_1_2.pts,68,left,103.22377398776788
274_1_2.pts,68,right,98.42392468551532
274_2_1.pts,68,left,102.00763616146584
274_2_1.pts,68,right,93.70408921024857
274_2_2.pts,68,left,102.59817485164582
274_2_2.pts,68,right,95.6193588991151
274_3_1.pts,68,left,98.91313409755051
274_3_1.pts,68,right,90.71808576420815
274_3_2.pts,68,left,99.76979546672544
274_3_2.pts,68,right,93.39543973669758
274_4_1.pts,68,left,97.73854490481794
274_4_1.pts,68,right,90.99219681623498
274_4_2.pts,68,left,100.67064110766246
274_4_2.pts,68,right,94.42803687347195
275_1_1.pts,68,left,101.27104521434325
275_1_1.pts,68,right,89.84465777554922
275_1_2.pts,68,left,103.38436619022987
275_1_2.pts,68,right,95.66320661948473
275_2_1.pts,68,left,100.94705142493707
275_2_1.pts,68,right,88.55167673235276
275_2_2.pts,68,left,103.27867414172312
275_2_2.pts,68,right,93.36035575779594
275_3_1.pts,68,left,98.6784743005169
275_3_1.pts,68,right,85.50924037461935
275_3_2.pts,68,left,99.94529459840076
275_3_2.pts,68,right,92.16311731803442
275_4_1.pts,68,left,99.35649770523311
275_4_1.pts,68,right,86.64509363617901
275_4_2.pts,68,left,95.02961413934196
275_4_2.pts,68,right,83.60328647879552
276_1_1.pts,68,left,102.09422296435015
276_1_1.pts,68,right,84.24029463946833
276_1_2.pts,68,left,102.41233951504297
276_1_2.pts,68,right,84.4366568611577
276_2_1.pts,68,left,101.39548811926713
276_2_1.pts,68,right,89.46284432501697
276_2_2.pts,68,left,102.3649517847241
276_2_2.pts,68,right,84.80694943500932
276_3_1.pts,68,left,97.01346600930667
276_3_1.pts,68,right,72.87194096743349
276_3_2.pts,68,left,101.25915811119941
276_3_2.pts,68,right,90.8126332384126
276_4_1.pts,68,left,100.00304860825217
276_4_1.pts,68,right,78.38039382467477
276_4_2.pts,68,left,101.90356222824377
276_4_2.pts,68,right,84.33418788829228
278_1_1.pts,68,left,100.3562181006849
278_1_1.pts,68,right,94.38174185396711
278_1_2.pts,68,left,100.41659839776378
278_1_2.pts,68,right,95.77036349010997
278_2_1.pts,68,left,98.65571914519478
278_2_1.pts,68,right,93.28387813669748
278_2_2.pts,68,left,98.3931724145814
278_2_2.pts,68,right,94.54294191074703
278_3_1.pts,68,left,99.26669731712646
278_3_1.pts,68,right,88.07552056931343
278_3_2.pts,68,left,97.77287058307923
278_3_2.pts,68,right,91.32071089967611
278_4_1.pts,68,left,98.82146947849382
278_4_1.pts,68,right,90.92840074903873
278_4_2.pts,68,left,100.17129933823915
278_4_2.pts,68,right,92.89526111104317
279_1_1.pts,68,left,95.44981460970881
279_1_1.pts,68,right,90.59938755449727
279_1_2.pts,68,left,92.82714644868469
279_1_2.pts,68,right,89.43009116824777
279_2_1.pts,68,left,95.22606096736918
279_2_1.pts,68,right,90.47748207918303
279_2_2.pts,68,left,94.28265310063374
279_2_2.pts,68,right,89.96847526927286
279_3_1.pts,68,left,93.40966652124982
279_3_1.pts,68,right,89.76522357934616
279_3_2.pts,68,left,92.93958475775786
279_3_2.pts,68,right,87.94869927990852
279_4_1.pts,68,left,94.9592019274301
279_4_1.pts,68,right,90.49058641173072
279_4_2.pts,68,left,93.94018348957788
279_4_2.pts,68,right,90.8485326711444
280_1_1.pts,68,left,101.70900777613338
280_1_1.pts,68,right,93.20000852318755
280_1_2.pts,68,left,99.63356483579663
280_1_2.pts,68,right,91.59950667322272
280_2_1.pts,68,left,101.24354252178816
280_2_1.pts,68,right,94.48222174406385
280_2_2.pts,68,left,100.21502063757154
280_2_2.pts,68,right,92.4680320429114
280_3_1.pts,68,left,101.24530664375952
280_3_1.pts,68,right,90.9369205953287
280_3_2.pts,68,left,98.64871098231448
280_3_2.pts,68,right,90.80401041146561
280_4_1.pts,68,left,99.33700451619224
280_4_1.pts,68,right,88.85490759440982
280_4_2.pts,68,left,100.15664075240122
280_4_2.pts,68,right,92.75718285050013
281_1_1.pts,68,left,108.59175529029712
281_1_1.pts,68,right,99.18612048133997
281_1_2.pts,68,left,107.03860053023965
281_1_2.pts,68,right,98.5245737234569
281_2_1.pts,68,left,104.46925304512118
281_2_1.pts,68,right,97.42301399338636
281_2_2.pts,68,left,106.11222012044085
281_2_2.pts,68,right,97.17778396806781
281_3_1.pts,68,left,102.79893601170635
281_3_1.pts,68,right,93.0346165451035
281_3_2.pts,68,left,103.55264092613851
281_3_2.pts,68,right,94.26734677751475
281_4_1.pts,68,left,103.41402634085846
281_4_1.pts,68,right,94.50386704271831
281_4_2.pts,68,left,101.9724655529347
281_4_2.pts,68,right,90.94817909422686
282_1_1.pts,68,left,105.56519505605164
282_1_1.pts,68,right,96.52592331136294
282_1_2.pts,68,left,105.11409920983215
282_1_2.pts,68,right,94.5903360867271
282_2_1.pts,68,left,103.96888964199286
282_2_1.pts,68,right,95.70662320587967
282_2_2.pts,68,left,103.84063910119406
282_2_2.pts,68,right,94.65815662130991
282_3_1.pts,68,left,102.32749130623584
282_3_1.pts,68,right,93.53224984894538
282_3_2.pts,68,left,101.75723299175783
282_3_2.pts,68,right,92.66389243239364
282_4_1.pts,68,left,101.94200133899666
282_4_1.pts,68,right,91.01131090266867
282_4_2.pts,68,left,101.36430247434804
282_4_2.pts,68,right,90.76803057932892
283_1_1.pts,68,left,102.96800211176715
283_1_1.pts,68,right,86.033379782533
283_1_2.pts,68,left,106.47127031648287
283_1_2.pts,68,right,96.88441753292655
283_2_1.pts,68,left,96.28168823244056
283_2_1.pts,68,right,89.81590604397421
283_2_2.pts,68,left,103.05874371255996
283_2_2.pts,68,right,89.34182530844359
283_3_1.pts,68,left,95.22964492113552
283_3_1.pts,68,right,83.68086851130046
283_3_2.pts,68,left,99.36318159520772
283_3_2.pts,68,right,94.68992999199482
283_4_1.pts,68,left,99.92086499005654
283_4_1.pts,68,right,79.83373795391557
283_4_2.pts,68,left,98.68916462251003
283_4_2.pts,68,right,87.02462386669016
284_1_1.pts,68,left,113.56942976997715
284_1_1.pts,68,right,100.21498156463437
284_1_2.pts,68,left,113.6392686277503
284_1_2.pts,68,right,97.7156266761986
284_2_1.pts,68,left,106.71758925794653
284_2_1.pts,68,right,96.3229259135932
284_2_2.pts,68,left,108.00966440259461
284_2_2.pts,68,right,91.27383308180093
284_3_1.pts,68,left,105.94742590929505
284_3_1.pts,68,right,92.95740131626005
284_3_2.pts,68,left,107.03258581035027
284_3_2.pts,68,right,96.78697448879389
284_4_1.pts,68,left,108.14964756980126
284_4_1.pts,68,right,92.61842982425857
284_4_2.pts,68,left,103.87859005174694
284_4_2.pts,68,right,91.70609689079804
285_1_1.pts,68,left,96.05770974726018
285_1_1.pts,68,right,93.63368951590617
285_1_2.pts,68,left,95.52597414374327
285_1_2.pts,68,right,92.9261877556889
285_2_1.pts,68,left,97.15389649903106
285_2_1.pts,68,right,93.2622752659283
285_2_2.pts,68,left,97.04637033526805
285_2_2.pts,68,right,93.99917277443336
285_3_1.pts,68,left,94.85588515992154
285_3_1.pts,68,right,91.56624202986717
285_3_2.pts,68,left,93.29677404584312
285_3_2.pts,68,right,92.70383824997636
285_4_1.pts,68,left,96.30527287470929
285_4_1.pts,68,right,92.53784035523587
285_4_2.pts,68,left,97.29766742736207
285_4_2.pts,68,right,94.94947657292384
286_1_1.pts,68,left,103.03820588513653
286_1_1.pts,68,right,96.22443657408442
286_1_2.pts,68,left,103.15438552345815
286_1_2.pts,68,right,97.84735043537064
286_2_1.pts,68,left,102.59454810956359
286_2_1.pts,68,right,96.84416025086097
286_2_2.pts,68,left,102.5648285855233
286_2_2.pts,68,right,96.06833016559392
286_3_1.pts,68,left,100.21523733694391
286_3_1.pts,68,right,90.96519109008433
286_3_2.pts,68,left,101.01332818137314
286_3_2.pts,68,right,94.72105097630389
286_4_1.pts,68,left,100.14456161982922
286_4_1.pts,68,right,92.13077566291292
286_4_2.pts,68,left,100.18147707771243
286_4_2.pts,68,right,96.32245248498515
287_1_1.pts,68,left,102.612827488277
287_1_1.pts,68,right,98.54410045620295
287_1_2.pts,68,left,102.01186284447512
287_1_2.pts,68,right,98.16247895142462
287_2_1.pts,68,left,104.31941220770516
287_2_1.pts,68,right,97.98071786070976
287_2_2.pts,68,left,103.15022339287495
287_2_2.pts,68,right,98.9441754589425
287_3_1.pts,68,left,104.97017847121047
287_3_1.pts,68,right,96.83131313239761
287_3_2.pts,68,left,102.55551020301158
287_3_2.pts,68,right,96.13106734875625
287_4_1.pts,68,left,102.99163370903261
287_4_1.pts,68,right,96.19766883061388
287_4_2.pts,68,left,102.18214730146798
287_4_2.pts,68,right,96.15685886728109
288_1_1.pts,68,left,101.95850636315524
288_1_1.pts,68,right,90.99338976968477
288_1_2.pts,68,left,100.83216647727055
288_1_2.pts,68,right,90.19485163922724
288_2_1.pts,68,left,94.81061394886706
288_2_1.pts,68,right,90.19111384366593
288_2_2.pts,68,left,96.7090876489324
288_2_2.pts,68,right,92.5222540917709
288_3_1.pts,68,left,98.42006730139497
288_3_1.pts,68,right,89.57401351970215
288_3_2.pts,68,left,95.81996244375297
288_3_2.pts,68,right,92.25893079323595
288_4_1.pts,68,left,100.31995760080736
288_4_1.pts,68,right,92.02695567438083
288_4_2.pts,68,left,100.173144213185
288_4_2.pts,68,right,90.0517734764286
289_1_1.pts,68,left,108.70665693226371
289_1_1.pts,68,right,91.19887614835076
289_1_2.pts,68,left,104.28579490528796
289_1_2.pts,68,right,93.29589787933395
289_2_1.pts,68,left,108.09035846740038
289_2_1.pts,68,right,95.96327480068726
289_2_2.pts,68,left,108.41658169020496
289_2_2.pts,68,right,95.74231527400916
289_3_1.pts,68,left,103.79993994993983
289_3_1.pts,68,right,92.47152907486951
289_3_2.pts,68,left,103.21579401980537
289_3_2.pts,68,right,92.5748554177165
289_4_1.pts,68,left,100.3385852127685
289_4_1.pts,68,right,91.7243017386584
289_4_2.pts,68,left,102.57700100141577
289_4_2.pts,68,right,91.16668875213013
290_1_1.pts,68,left,104.61595923769106
290_1_1.pts,68,right,91.65374173016006
290_1_2.pts,68,left,103.23196832013815
290_1_2.pts,68,right,87.72916472571829
290_2_1.pts,68,left,106.64820852808548
290_2_1.pts,68,right,91.67146044313783
290_2_2.pts,68,left,103.607439131909
290_2_2.pts,68,right,91.09915087450351
290_3_1.pts,68,left,105.56305941960844
290_3_1.pts,68,right,83.73102971154458
290_3_2.pts,68,left,103.98954450715492
290_3_2.pts,68,right,88.36246143410926
290_4_1.pts,68,left,105.33243565545754
290_4_1.pts,68,right,87.93464994117954
290_4_2.pts,68,left,103.59151430927577
290_4_2.pts,68,right,91.19698904828063
292_1_1.pts,68,left,101.68368722060472
292_1_1.pts,68,right,85.94851838196837
292_1_2.pts,68,left,101.25445715429575
292_1_2.pts,68,right,89.42585128504818
292_2_1.pts,68,left,104.38885558187921
292_2_1.pts,68,right,93.59089593069999
292_2_2.pts,68,left,104.2543227222631
292_2_2.pts,68,right,92.70864053117646
292_3_1.pts,68,left,102.48974490501202
292_3_1.pts,68,right,90.46529710643502
292_3_2.pts,68,left,101.45921655043355
292_3_2.pts,68,right,88.34030655777815
292_4_1.pts,68,left,100.33403355514235
292_4_1.pts,68,right,86.46078290586108
292_4_2.pts,68,left,95.82840035956055
292_4_2.pts,68,right,88.08977894817815
293_1_1.pts,68,left,108.21257667639398
293_1_1.pts,68,right,98.63795817210081
293_1_2.pts,68,left,107.3570330131608
293_1_2.pts,68,right,95.1026362943683
293_2_1.pts,68,left,103.62790150072729
293_2_1.pts,68,right,92.98369358387527
293_2_2.pts,68,left,106.40759584898582
293_2_2.pts,68,right,94.6434472540962
293_3_1.pts,68,left,106.06653410648012
293_3_1.pts,68,right,93.66393690402467
293_3_2.pts,68,left,105.61602853865408
293_3_2.pts,68,right,94.52569789759698
293_4_1.pts,68,left,105.0952361914606
293_4_1.pts,68,right,92.99234806304102
293_4_2.pts,68,left,105.91285053943591
293_4_2.pts,68,right,94.90015983258404
295_1_1.pts,68,left,94.14441725142872
295_1_1.pts,68,right,86.24794878881342
295_1_2.pts,68,left,93.06964138631771
295_1_2.pts,68,right,87.2627645081859
295_2_1.pts,68,left,95.3496455597036
295_2_1.pts,68,right,88.00278405334058
295_2_2.pts,68,left,97.11136203492245
295_2_2.pts,68,right,87.09610292547855
295_3_1.pts,68,left,93.77481446958751
295_3_1.pts,68,right,83.20760489949886
295_3_2.pts,68,left,92.58236557805041
295_3_2.pts,68,right,80.87693626138277
295_4_1.pts,68,left,94.15822368595562
295_4_1.pts,68,right,86.73469362515785
295_4_2.pts,68,left,95.80885877766094
295_4_2.pts,68,right,87.03951293170755
300_1_1.pts,68,left,113.284456147763
300_1_1.pts,68,right,98.31306217102815
300_1_2.pts,68,left,114.51447855402392
300_1_2.pts,68,right,99.16586233805461
300_2_1.pts,68,left,116.13791813089205
300_2_1.pts,68,right,106.12899772185001
300_2_2.pts,68,left,117.86607542508193
300_2_2.pts,68,right,106.42034585130378
300_3_1.pts,68,left,109.44531563246042
300_3_1.pts,68,right,90.60731310823893
300_3_2.pts,68,left,109.57883312483297
300_3_2.pts,68,right,100.76002114871197
300_4_1.pts,68,left,112.2046099097537
300_4_1.pts,68,right,100.29836573638126
300_4_2.pts,68,left,111.32387248187659
300_4_2.pts,68,right,100.41114511071184
301_1_1.pts,68,left,99.64128472453353
301_1_1.pts,68,right,89.8145823783953
301_1_2.pts,68,left,98.13433781542636
301_1_2.pts,68,right,87.42835909125188
301_2_1.pts,68,left,92.48402162671123
301_2_1.pts,68,right,88.64767461902828
301_2_2.pts,68,left,94.06483559108457
301_2_2.pts,68,right,89.48505144560306
301_3_1.pts,68,left,92.16957318699174
301_3_1.pts,68,right,87.43436388069749
301_3_2.pts,68,left,93.26568602683174
301_3_2.pts,68,right,86.92284523277586
301_4_1.pts,68,left,94.14525849348735
301_4_1.pts,68,right,88.30401914251823
301_4_2.pts,68,left,92.9883741072566
301_4_2.pts,68,right,87.08305014435615
305_1_1.pts,68,left,98.16745812074838
305_1_1.pts,68,right,87.21009880757944
305_1_2.pts,68,left,97.78000242949024
305_1_2.pts,68,right,87.15567687636752
305_2_1.pts,68,left,98.7963563486922
305_2_1.pts,68,right,88.20798589523763
305_2_2.pts,68,left,97.21393347692276
305_2_2.pts,68,right,88.66808055467307
305_3_1.pts,68,left,97.13131269417931
305_3_1.pts,68,right,77.81270232387796
305_3_2.pts,68,left,98.29883287907792
305_3_2.pts,68,right,86.386001254222
305_4_1.pts,68,left,97.49091916073803
305_4_1.pts,68,right,79.36770219207558
305_4_2.pts,68,left,97.59287636073199
305_4_2.pts,68,right,87.85996916337321
310_1_1.pts,68,left,97.5365400295932
310_1_1.pts,68,right,85.31654835001888
310_1_2.pts,68,left,95.99561896846586
310_1_2.pts,68,right,90.47470271972283
310_2_1.pts,68,left,98.66735400394037
310_2_1.pts,68,right,87.00274673218333
310_2_2.pts,68,left,99.15641878057562
310_2_2.pts,68,right,88.45166812226387
310_3_1.pts,68,left,97.22848112293141
310_3_1.pts,68,right,79.58269541978188
310_3_2.pts,68,left,96.10705711745507
310_3_2.pts,68,right,81.71882025597152
310_4_1.pts,68,left,96.44389955075202
310_4_1.pts,68,right,86.01194425856727
310_4_2.pts,68,left,95.97525955653595
310_4_2.pts,68,right,87.35277530158321
312_1_1.pts,68,left,105.05853085806768
312_1_1.pts,68,right,84.05612914726815
312_1_2.pts,68,left,106.42157884460165
312_1_2.pts,68,right,92.77194967364869
312_2_1.pts,68,left,103.60685765336939
312_2_1.pts,68,right,91.04365245324783
312_2_2.pts,68,left,104.32955244746758
312_2_2.pts,68,right,89.68753952612363
312_3_1.pts,68,left,106.39113298944508
312_3_1.pts,68,right,89.52082836475046
312_3_2.pts,68,left,107.56987190400686
312_3_2.pts,68,right,93.45976147489597
312_4_1.pts,68,left,106.39830432089192
312_4_1.pts,68,right,91.20675860266913
312_4_2.pts,68,left,106.98242570381466
312_4_2.pts,68,right,97.30606340833945
313_1_1.pts,68,left,98.57271041469843
313_1_1.pts,68,right,94.6234871502431
313_1_2.pts,68,left,98.28131674631189
313_1_2.pts,68,right,89.5993934069249
313_2_1.pts,68,left,100.06534394320657
313_2_1.pts,68,right,94.61767785335417
313_2_2.pts,68,left,100.18201886469222
313_2_2.pts,68,right,98.55590461270077
313_3_1.pts,68,left,94.34468893092088
313_3_1.pts,68,right,89.07885533179142
313_3_2.pts,68,left,94.36773279275309
313_3_2.pts,68,right,90.21754428324905
313_4_1.pts,68,left,95.14874367434162
313_4_1.pts,68,right,88.32037077625723
313_4_2.pts,68,left,94.30653131529239
313_4_2.pts,68,right,89.17254612298312
314_1_1.pts,68,left,112.47788605494364
314_1_1.pts,68,right,104.27522767630116
314_1_2.pts,68,left,112.47646030787462
314_1_2.pts,68,right,105.25650598590624
314_2_1.pts,68,left,107.88236106724972
314_2_1.pts,68,right,97.03395584822641
314_2_2.pts,68,left,110.61830439749914
314_2_2.pts,68,right,98.63557244346487
314_3_1.pts,68,left,109.38251047344004
314_3_1.pts,68,right,100.05694909344824
314_3_2.pts,68,left,108.67052931401825
314_3_2.pts,68,right,98.79468696943619
314_4_1.pts,68,left,107.50964464848936
314_4_1.pts,68,right,97.06195981490953
314_4_2.pts,68,left,111.20001130458073
314_4_2.pts,68,right,100.78044827756909
315_1_1.pts,68,left,95.50619664509269
315_1_1.pts,68,right,86.24781332912482
315_1_2.pts,68,left,95.83267749413264
315_1_2.pts,68,right,87.28861481586374
315_2_1.pts,68,left,95.07623849560007
315_2_1.pts,68,right,87.73062724755817
315_2_2.pts,68,left,97.02504109492673
315_2_2.pts,68,right,88.13288039627693
315_3_1.pts,68,left,93.76954471616983
315_3_1.pts,68,right,84.61452886883225
315_3_2.pts,68,left,94.94773463990592
315_3_2.pts,68,right,85.01617472983862
315_4_1.pts,68,left,94.99272506647836
315_4_1.pts,68,right,86.70476655005767
315_4_2.pts,68,left,94.81299226562312
315_4_2.pts,68,right,87.3170968369184
316_1_1.pts,68,left,106.51153392030152
316_1_1.pts,68,right,103.70116118081805
316_1_2.pts,68,left,105.28646936242828
316_1_2.pts,68,right,100.13227693184432
316_2_1.pts,68,left,104.02779559863366
316_2_1.pts,68,right,95.45954200093237
316_2_2.pts,68,left,105.47858898162958
316_2_2.pts,68,right,94.96965627109535
316_3_1.pts,68,left,102.06701595221098
316_3_1.pts,68,right,87.83687061457222
316_3_2.pts,68,left,101.4161785160807
316_3_2.pts,68,right,89.3137286070537
316_4_1.pts,68,left,103.46809025344201
316_4_1.pts,68,right,90.10452195367333
316_4_2.pts,68,left,103.18907609766109
316_4_2.pts,68,right,99.63483329485958
317_1_1.pts,68,left,95.20283442457067
317_1_1.pts,68,right,88.95967446795456
317_1_2.pts,68,left,94.61836499165709
317_1_2.pts,68,right,91.52069410490962
317_2_1.pts,68,left,93.93807487515383
317_2_1.pts,68,right,90.12428252157004
317_2_2.pts,68,left,92.85469570188086
317_2_2.pts,68,right,88.99601856653163
317_3_1.pts,68,left,94.41922234258114
317_3_1.pts,68,right,86.90798152388282
317_3_2.pts,68,left,94.04270131538357
317_3_2.pts,68,right,88.61283961173773
317_4_1.pts,68,left,95.43167103992377
317_4_1.pts,68,right,91.77670223004431
317_4_2.pts,68,left,94.51233314949489
317_4_2.pts,68,right,89.59410467228183
318_1_1.pts,68,left,99.65982541737777
318_1_1.pts,68,right,85.54580760069746
318_1_2.pts,68,left,98.48563982660389
318_1_2.pts,68,right,85.43494665939956
318_2_1.pts,68,left,98.65633682145194
318_2_1.pts,68,right,87.53795001486817
318_2_2.pts,68,left,98.49175303829027
318_2_2.pts,68,right,87.93752315280429
318_3_1.pts,68,left,96.20587130572876
318_3_1.pts,68,right,86.17723992592238
318_3_2.pts,68,left,96.76697860338399
318_3_2.pts,68,right,86.65250798912606
318_4_1.pts,68,left,98.27018556411485
318_4_1.pts,68,right,87.31981680549065
318_4_2.pts,68,left,98.28871253834008
318_4_2.pts,68,right,87.24764119272476
319_1_1.pts,68,left,100.88639681248183
319_1_1.pts,68,right,88.52935345252573
319_1_2.pts,68,left,99.67216113394508
319_1_2.pts,68,right,89.85241669970695
319_2_1.pts,68,left,97.5378143152126
319_2_1.pts,68,right,90.40711616057784
319_2_2.pts,68,left,97.76735955047693
319_2_2.pts,68,right,89.63854490318948
319_3_1.pts,68,left,96.60227125579284
319_3_1.pts,68,right,86.37909793494926
319_3_2.pts,68,left,98.49549130642698
319_3_2.pts,68,right,86.61911932291729
319_4_1.pts,68,left,94.34469669250092
319_4_1.pts,68,right,85.8654462937346
319_4_2.pts,68,left,96.44218254492053
319_4_2.pts,68,right,87.18850733643485
320_1_1.pts,68,left,91.19278763939862
320_1_1.pts,68,right,82.95326078196754
320_1_2.pts,68,left,92.21901224877051
320_1_2.pts,68,right,80.76117422857213
320_2_1.pts,68,left,91.34274980731155
320_2_1.pts,68,right,86.08923245179322
320_2_2.pts,68,left,91.47765946226679
320_2_2.pts,68,right,82.93267459227258
320_3_1.pts,68,left,98.58690531328187
320_3_1.pts,68,right,91.07379860143334
320_3_2.pts,68,left,97.50075555633178
320_3_2.pts,68,right,90.04022283108938
320_4_1.pts,68,left,94.13532965305255
320_4_1.pts,68,right,80.90807313996682
320_4_2.pts,68,left,91.52062246974718
320_4_2.pts,68,right,83.86428108590421
321_1_1.pts,68,left,103.56495142555605
321_1_1.pts,68,right,92.74466731150758
321_1_2.pts,68,left,104.57833206275468
